ID,Essayset,min_score,max_score,score_1,score_2,score_3,score_4,score_5,clarity,coherent,EssayText
18618,7.0,0,2,0,0,0.0,0.0,0.0,average,worst,lonely dont like parent around said hate late work also said im lonesome papa
18619,7.0,0,2,0,0,0.0,0.0,0.5,worst,worst,one trait describe rosa based converstions aunt kolab exausted alot shoulder working school activity three thousand word essay competition
18620,7.0,0,2,0,0,0.0,0.0,0.5,worst,worst,rose identified self stressed durring conversation rose seems hiding rose aunt began speaking noticed rose face feel weighed help family
18621,7.0,0,2,1,1,1.0,1.0,1.0,average,worst,based conversation rose anna would say rose sincere person lost reason say talk anna talk thing going ok timne go college paul going help anna doesnt really know thats really true
18622,7.0,0,2,1,1,1.0,1.0,1.0,average,worst,rose loving caring family orientated
18623,7.0,0,2,1,1,0.5,1.0,1.0,average,worst,hard worker always help aunt mom also make sure homework done want essay
18624,7.0,0,2,0,0,0.0,0.0,0.0,worst,worst,father left make money
18625,7.0,0,2,2,2,2.0,1.0,2.0,average,excellent,story crossing character rose hard working rose talking younger sister anna say fell asleep working essay another thing rose say talking sister part help paul older brother finish college later story talking aunt aunt say feel weighed help family example show rose hard worker
18626,7.0,0,2,2,2,2.0,2.0,1.5,excellent,above_average,show compasion whe talking aunt kolab knew would hurt feelins told truth question say anything
18627,7.0,0,2,0,0,1.0,0.0,0.0,average,worst,feel like ready someone else fate hand talked aunt kolab talk agree felt weighted responsobility soon grateful talked
18628,7.0,0,2,1,1,1.5,1.0,1.0,worst,worst,rose worry alot
18629,7.0,0,2,0,0,0.5,1.0,0.0,worst,worst,brlieve rose sad moping around nightmare feel like wolrd resting shoulder
18630,7.0,0,2,1,0,0.0,0.0,0.0,worst,worst,believe strength describes rose trying hold family together see conversation anna
18632,7.0,0,2,0,0,0.5,1.0,0.0,average,worst,reading passage one rose trait would probably confusion exhaustion essay
18633,7.0,0,2,0,0,0.0,1.0,0.0,worst,worst,rose stressed girl much little time paper also put someone school time go school
18635,7.0,0,2,2,2,2.0,2.0,1.5,above_average,above_average,rose helpful kind loving sister trait love seen rose say part help paul finish college statement show maturity rose willing sacrafice order help brother keeping brother school rose know someday help school also show priority life set right want learn another example trait maturity apears author state go school work stay late night
18636,7.0,0,2,2,1,1.0,1.0,1.0,worst,worst,rose caring person would anything help family anna discus distaste mother working late father around rose attempt lighten situation make anna feel better make joke saying money everything long already everything rose also try explain everything happen way example tell anna reason left make money better future
18637,7.0,0,2,1,1,1.0,1.0,1.5,average,above_average,caring listening sister trying cheer even though failed also think aunt home country cambodia something write essay
18638,7.0,0,2,0,0,0.0,0.0,0.0,worst,worst,sincere rose answer told truth would hurt aunt probably aunt would tell mother
18639,7.0,0,2,1,1,1.0,1.0,1.5,average,excellent,rose selfless school gone straight restaurant work four hour shift straight home help aunt kolab prepare quick supper
18640,7.0,0,2,0,0,0.0,0.0,0.0,worst,worst,rose quite girl saids rose answer nodded
18641,7.0,0,2,0,0,0.0,0.0,0.5,average,worst,rose talk sister get along argue family money rose get anna understand family need money dad moved away make money rose talk aunt feel way rose understand family need money aunt say way country trait different argument
18642,7.0,0,2,0,0,0.0,1.0,0.0,worst,worst,rose humble first rose dislike responsibility put realizes paul fate two people hand rose take care appreciates fact paul care sister
18643,7.0,0,2,0,0,0.5,0.0,0.0,average,worst,way finding topic essay suddeenly occured topic essay although still vague
18644,7.0,0,2,2,2,2.0,1.0,2.0,average,excellent,caring care want answer aunt truthfully whenever knew would hurt aunt feeling
18645,7.0,0,2,1,1,1.0,1.0,0.5,worst,worst,rose seems caring sister anna wake talking rose dad go los angeles job rose comforted anna even though upset well
18646,7.0,0,2,1,1,1.5,0.5,1.5,worst,excellent,rose care family anything
18647,7.0,0,2,0,0,0.0,0.0,0.0,worst,worst,one trait could easily describe rose would stressed somewhat anxious everything moment would brother think feel like lot weight put thing family member mom work late must mean rose watch sister lot put kind lot stress also worry thing going life time
18648,7.0,0,2,0,0,0.0,0.0,0.0,average,worst,rose lonely person
18649,7.0,0,2,2,2,2.0,1.5,2.0,above_average,excellent,rose care family wanting answer aunt would hurt aunt also tried calm sister felt bad father away
18650,7.0,0,2,0,0,1.0,0.0,0.5,worst,worst,rose feel work work work help family seems enjoy write essay story say pushing beneath sandy bottom rose feel trapped beneath weight expected
18651,7.0,0,2,0,0,0.0,1.0,0.0,worst,worst,one trait describe rose driving need succeed help family way fact trying hard help aunt wanting keep little sister spirit
18652,7.0,0,2,0,0,0.0,0.0,0.0,average,worst,one trait rose based conversation aunt kolab tired busy would like time live rose said feel young much responsibility told aunt kolab understood seeing would see could take stress rose shoulder
18653,7.0,0,2,0,0,0.0,0.0,0.0,worst,worst,really conversation kept nodding head show understood aunt trying say
18654,7.0,0,2,2,2,2.0,1.5,2.0,above_average,above_average,optimistic tell anna paul finnish college help pay sister go college
18655,7.0,0,2,1,1,1.5,1.5,1.5,excellent,above_average,rose exhausted hard working also quit aunt kolab asked felt weighted even though admit
18656,7.0,0,2,1,2,2.0,2.0,2.0,excellent,average,one trait describes rose hopeful even though work go school cook try write essay still hope life going get better shown rose talking aunt kolab maybe sew lady could make special treat country sell sentence show going make effort make life better also hopeful coming essay topic write maybe could win writing contest
18657,7.0,0,2,0,0,0.0,0.5,0.5,average,worst,rose could described lazy want work
18658,7.0,0,2,0,0,0.0,0.0,1.0,average,worst,rose know get essay done ann ing help
18659,7.0,0,2,0,0,0.0,0.0,0.0,worst,worst,easily stressed point thinking clearlly near impossible dream symbolic paul weighed like stress weighed thought also paul recieved diploma may feel pressured reach education essay unresolved burden mind
18660,7.0,0,2,0,0,1.0,0.0,1.0,average,worst,rose difiant story almost like looking attention rose felt urgent need relate dream expose would loosen grip finished aunt said puzzled look feel weighed help family
18661,7.0,0,2,2,2,2.0,2.0,1.0,excellent,worst,rose understanding person understands order live life somewhere new change make know everything want order somethings make sacrifice rose talking anna explains father getting job los angeles something family although none like fact father away much something learn accept order life want
18662,7.0,0,2,1,1,1.0,1.0,1.0,average,worst,rose responsible person try help family try suppress really feeling inside order avoid conflict
18663,7.0,0,2,0,0,1.0,0.5,0.0,average,worst,rose described unopen person example story doesnt explain tell anyone way feel situation family finally told aunt felt everything change
18664,7.0,0,2,2,2,2.0,2.0,2.0,above_average,excellent,one trait describe rose based conversation aunt kolab grateful person aunt kolab offered sew lady make special treat country sell rose felt better crossing say aunt offer somehow made feel lighter signifies rose truely appriciate aunt kolab willing help
18665,7.0,0,2,0,0,0.0,0.0,0.0,worst,worst,rose responsibility said felt young much respnsibilt
18666,7.0,0,2,2,2,2.0,2.0,2.0,excellent,average,one rose main trait story selfless determination say part help paul pay college show helpful brother
18667,7.0,0,2,1,1,1.0,1.0,1.0,average,worst,hardworking balance schoolwork work hour shift job
18669,7.0,0,2,2,2,2.0,1.5,1.0,excellent,worst,one trait describe rose would optimistic anna bad dream rose try help anna see father moving away positive thing rose also attempt help anna look forward future older brother finish college get good job
18670,7.0,0,2,2,2,2.0,1.0,2.0,worst,average,one quality describe rose based conversation anna would responsible rose said part help paul finish college strong role family try explain responsibility sister rose feel pressure duty family know responsibility mean come first
18671,7.0,0,2,1,2,2.0,1.5,2.0,above_average,above_average,rose responsible respectful person paragraph responsible supporting family working school work rose respectful aunt kolab show paragraph sshe want hurt
18672,7.0,0,2,1,1,1.0,1.0,1.5,average,average,based conversation anna tell rose sincere hid true feeling order try comfort little sister
18673,7.0,0,2,0,0,0.5,0.0,0.0,worst,worst,rose careless others conversation anna talking money everything rolling eye anna rose said part help paul college pay go college turn go
18674,7.0,0,2,0,0,0.0,0.0,0.5,worst,worst,rose independent teenaged girl alot plate school go straight job resturant work four hour shift straight home help aunt kolab prepare quick supper time homework feel overlwhemlmed family focus brother paul want wait take care family want make move
18675,7.0,0,2,2,2,2.0,2.0,2.0,above_average,above_average,rose responsible person know role family everything need make family plan go smoothly thing girl age responsible brother going college way responsible future help pay brother college help pay time never complains responsible role family
18676,7.0,0,2,2,2,2.0,2.0,1.5,above_average,excellent,passage rose say part help paul finish college say little sister anna explains improtance parent work make money statement rose express work ethic show hardworking important well rest family work hard support one another
18677,7.0,0,2,2,2,1.0,2.0,2.0,above_average,above_average,think rose catious people feeling doesnt want hurt aunt feeling saying yes feel weighed help family rose didnt answer told truth would hurt aunt
18678,7.0,0,2,0,0,0.5,0.0,0.5,worst,worst,anna
18679,7.0,0,2,0,0,0.0,0.0,0.0,average,worst,rose selfish story rose anna talking rose saying papa away la angelas month really care cause job payed better anna got upset said money everything
18680,7.0,0,2,0,0,1.0,0.0,0.0,worst,worst,feel like everything hard essay job moving different country would hard feel suppressed paul achievement graduated high school getting worried family alot money school
18681,7.0,0,2,0,0,0.0,0.0,0.0,average,worst,rose
18682,7.0,0,2,0,0,0.5,1.0,0.0,worst,worst,rosa feel like brother bringing also feel like responsible brother way part story say paul fate lie partly talking hand saying going work good life
18683,7.0,0,2,0,0,1.0,0.5,0.0,worst,worst,rose trait independence grounded nearly nothing believe make college belief brother hold responsibility
18684,7.0,0,2,0,0,0.0,0.5,0.0,worst,worst,rose uptight apparent dream paul smashing feel weighed family
18685,7.0,0,2,2,2,2.0,2.0,2.0,excellent,above_average,thoughtful aunt kolab asked feel weighed help family rose answer considerate knew would hurt aunt kolab mother feeling answered question also rose gentle expressing opinion anna father working far away
18686,7.0,0,2,1,1,1.0,1.5,1.0,excellent,worst,rose loving care familybut scared lonely rose scared f lonely miss family much rose express feeling loneliness
18687,7.0,0,2,0,0,1.0,0.0,0.5,average,worst,rose essay write getting additude rolling eye throughing chair wanted stay aunt kolab aunt face lit wanted niece stay start
18688,7.0,0,2,1,1,1.5,1.0,1.0,worst,worst,rose understands father left mature anna realistic thier situation know anna say money everything reply saying already everything
